created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2024-04-18T15:46:01+0000,1677,,,,29,,,,,,
2024-04-18T15:46:02+0000,1678,,,,,,1,,,,
2024-04-18T15:51:00+0000,1679,26,,,,,,,,,
2024-04-18T15:51:01+0000,1680,,,,29,,,,,,
2024-04-18T15:51:02+0000,1681,,,,,,2,,,,
2024-04-18T15:52:00+0000,1682,27,,,,,,,,,
2024-04-18T15:52:01+0000,1683,,,,17,,,,,,
2024-04-18T15:52:02+0000,1684,,,,,,1,,,,
2024-04-18T15:54:00+0000,1685,28,,,,,,,,,
2024-04-18T15:54:01+0000,1686,,,,15,,,,,,
2024-04-18T15:54:02+0000,1687,,,,,,2,,,,
2024-04-18T15:58:00+0000,1688,27,,,,,,,,,
2024-04-18T15:58:01+0000,1689,,,,24,,,,,,
2024-04-18T15:58:02+0000,1690,,,,,2,,,,,
2024-04-18T16:00:00+0000,1691,26,,,,,,,,,
2024-04-18T16:00:01+0000,1692,,,,13,,,,,,
2024-04-18T16:00:02+0000,1693,,,,,2,,,,,
2024-04-18T16:02:00+0000,1694,27,,,,,,,,,
2024-04-18T16:02:01+0000,1695,,,,21,,,,,,
2024-04-18T16:02:02+0000,1696,,,,,,1,,,,
2024-04-18T17:02:00+0000,1697,,8,4,,,,,,,
2024-04-18T17:08:00+0000,1698,28,,,,,,,,,
2024-04-18T17:08:01+0000,1699,,,,14,,,,,,
2024-04-18T17:08:02+0000,1700,,,,,,2,,,,
2024-04-18T17:13:00+0000,1701,29,,,,,,,,,
2024-04-18T17:13:01+0000,1702,,,,19,,,,,,
2024-04-18T17:13:02+0000,1703,,,,,,1,,,,
2024-04-18T17:16:00+0000,1704,28,,,,,,,,,
2024-04-18T17:16:01+0000,1705,,,,12,,,,,,
2024-04-18T17:16:02+0000,1706,,,,,1,,,,,
2024-04-18T17:21:00+0000,1707,28,,,,,,,,,
2024-04-18T17:24:00+0000,1708,27,,,,,,,,,
2024-04-18T17:24:01+0000,1709,,,,21,,,,,,
2024-04-18T17:24:02+0000,1710,,,,,1,,,,,
2024-04-18T17:25:00+0000,1711,28,,,,,,,,,
2024-04-18T17:25:01+0000,1712,,,,14,,,,,,
2024-04-18T17:25:02+0000,1713,,,,,,2,,,,
2024-04-18T17:30:00+0000,1714,27,,,,,,,,,
2024-04-18T17:30:01+0000,1715,,,,15,,,,,,
2024-04-18T17:30:02+0000,1716,,,,,2,,,,,
2024-04-18T17:35:00+0000,1717,27,,,,,,,,,
2024-04-18T17:39:00+0000,1718,26,,,,,,,,,
2024-04-18T17:39:01+0000,1719,,,,19,,,,,,
2024-04-18T17:39:02+0000,1720,,,,,1,,,,,
2024-04-18T17:44:00+0000,1721,27,,,,,,,,,
2024-04-18T17:44:01+0000,1722,,,,27,,,,,,
2024-04-18T17:44:02+0000,1723,,,,,,1,,,,
2024-04-18T17:49:00+0000,1724,27,,,,,,,,,
2024-04-18T17:54:00+0000,1725,27,,,,,,,,,
2024-04-18T17:57:00+0000,1726,26,,,,,,,,,
2024-04-18T17:57:01+0000,1727,,,,30,,,,,,
2024-04-18T17:57:02+0000,1728,,,,,1,,,,,
2024-04-18T17:58:00+0000,1729,25,,,,,,,,,
2024-04-18T17:58:01+0000,1730,,,,23,,,,,,
2024-04-18T17:58:02+0000,1731,,,,,1,,,,,
2024-04-18T18:58:00+0000,1732,,4,7,,,,,,,
2024-04-18T19:03:00+0000,1733,24,,,,,,,,,
2024-04-18T19:03:01+0000,1734,,,,27,,,,,,
2024-04-18T19:03:02+0000,1735,,,,,2,,,,,
2024-04-18T19:04:00+0000,1736,25,,,,,,,,,
2024-04-18T19:04:01+0000,1737,,,,29,,,,,,
2024-04-18T19:04:02+0000,1738,,,,,,2,,,,
2024-04-18T19:09:00+0000,1739,25,,,,,,,,,
2024-04-18T19:10:00+0000,1740,24,,,,,,,,,
2024-04-18T19:10:01+0000,1741,,,,16,,,,,,
2024-04-18T19:10:02+0000,1742,,,,,2,,,,,
2024-04-18T19:13:00+0000,1743,23,,,,,,,,,
2024-04-18T19:13:01+0000,1744,,,,16,,,,,,
2024-04-18T19:13:02+0000,1745,,,,,1,,,,,
2024-04-18T19:15:00+0000,1746,24,,,,,,,,,
2024-04-18T19:15:01+0000,1747,,,,26,,,,,,
2024-04-18T19:15:02+0000,1748,,,,,,2,,,,
2024-04-18T19:20:00+0000,1749,24,,,,,,,,,
2024-04-18T19:25:00+0000,1750,24,,,,,,,,,
2024-04-18T19:26:00+0000,1751,23,,,,,,,,,
2024-04-18T19:26:01+0000,1752,,,,12,,,,,,
2024-04-18T19:26:02+0000,1753,,,,,2,,,,,
2024-04-18T19:29:00+0000,1754,24,,,,,,,,,
2024-04-18T19:29:01+0000,1755,,,,18,,,,,,
2024-04-18T19:29:02+0000,1756,,,,,,2,,,,
2024-04-18T19:34:00+0000,1757,23,,,,,,,,,
2024-04-18T19:34:01+0000,1758,,,,15,,,,,,
2024-04-18T19:34:02+0000,1759,,,,,1,,,,,
2024-04-18T19:39:00+0000,1760,23,,,,,,,,,
2024-04-18T19:42:00+0000,1761,22,,,,,,,,,
2024-04-18T19:42:01+0000,1762,,,,16,,,,,,
2024-04-18T19:42:02+0000,1763,,,,,2,,,,,
2024-04-18T19:47:00+0000,1764,22,,,,,,,,,
2024-04-18T19:50:00+0000,1765,21,,,,,,,,,
2024-04-18T19:50:01+0000,1766,,,,18,,,,,,
2024-04-18T19:50:02+0000,1767,,,,,2,,,,,
2024-04-18T19:52:00+0000,1768,20,,,,,,,,,
2024-04-18T19:52:01+0000,1769,,,,18,,,,,,
2024-04-18T19:52:02+0000,1770,,,,,2,,,,,
2024-04-18T19:54:00+0000,1771,21,,,,,,,,,
2024-04-18T19:54:01+0000,1772,,,,11,,,,,,
2024-04-18T19:54:02+0000,1773,,,,,,2,,,,
2024-04-18T19:56:00+0000,1774,20,,,,,,,,,
2024-04-18T19:56:01+0000,1775,,,,22,,,,,,
2024-04-18T19:56:02+0000,1776,,,,,2,,,,,
2024-04-18T20:56:00+0000,1777,,4,10,,,,,,,
2024-04-18T20:58:00+0000,1778,21,,,,,,,,,
2024-04-18T20:58:01+0000,1779,,,,30,,,,,,
2024-04-18T20:58:02+0000,1780,,,,,,2,,,,
2024-04-18T20:59:00+0000,1781,22,,,,,,,,,
2024-04-18T20:59:01+0000,1782,,,,23,,,,,,
2024-04-18T20:59:02+0000,1783,,,,,,1,,,,
2024-04-18T21:04:00+0000,1784,22,,,,,,,,,
2024-04-18T21:09:00+0000,1785,22,,,,,,,,,
2024-04-18T21:14:00+0000,1786,22,,,,,,,,,
2024-04-18T21:19:00+0000,1787,23,,,,,,,,,
2024-04-18T21:19:01+0000,1788,,,,21,,,,,,
2024-04-18T21:19:02+0000,1789,,,,,,1,,,,
2024-04-18T21:21:00+0000,1790,22,,,,,,,,,
2024-04-18T21:21:01+0000,1791,,,,25,,,,,,
2024-04-18T21:21:02+0000,1792,,,,,2,,,,,
2024-04-18T21:22:00+0000,1793,21,,,,,,,,,
2024-04-18T21:22:01+0000,1794,,,,14,,,,,,
2024-04-18T21:22:02+0000,1795,,,,,2,,,,,
2024-04-18T21:27:00+0000,1796,21,,,,,,,,,
2024-04-18T21:31:00+0000,1797,22,,,,,,,,,
2024-04-18T21:31:01+0000,1798,,,,10,,,,,,
2024-04-18T21:31:02+0000,1799,,,,,,2,,,,
2024-04-18T21:36:00+0000,1800,22,,,,,,,,,
2024-04-18T21:37:00+0000,1801,23,,,,,,,,,
2024-04-18T21:37:01+0000,1802,,,,19,,,,,,
2024-04-18T21:37:02+0000,1803,,,,,,2,,,,
2024-04-18T21:38:00+0000,1804,24,,,,,,,,,
2024-04-18T21:38:01+0000,1805,,,,23,,,,,,
2024-04-18T21:38:02+0000,1806,,,,,,1,,,,
2024-04-18T21:43:00+0000,1807,24,,,,,,,,,
2024-04-18T21:48:00+0000,1808,23,,,,,,,,,
2024-04-18T21:48:01+0000,1809,,,,25,,,,,,
2024-04-18T21:48:02+0000,1810,,,,,1,,,,,
2024-04-18T21:53:00+0000,1811,24,,,,,,,,,
2024-04-18T21:53:01+0000,1812,,,,26,,,,,,
2024-04-18T21:53:02+0000,1813,,,,,,2,,,,
2024-04-18T21:54:00+0000,1814,25,,,,,,,,,
2024-04-18T21:54:01+0000,1815,,,,10,,,,,,
2024-04-18T21:54:02+0000,1816,,,,,,2,,,,
2024-04-18T22:54:00+0000,1817,,8,4,,,,,,,
2024-04-18T22:59:00+0000,1818,26,,,,,,,,,
2024-04-18T22:59:01+0000,1819,,,,17,,,,,,
2024-04-18T22:59:02+0000,1820,,,,,,2,,,,
2024-04-18T23:02:00+0000,1821,25,,,,,,,,,
2024-04-18T23:02:01+0000,1822,,,,23,,,,,,
2024-04-18T23:02:02+0000,1823,,,,,1,,,,,
2024-04-18T23:04:00+0000,1824,26,,,,,,,,,
2024-04-18T23:04:01+0000,1825,,,,21,,,,,,
2024-04-18T23:04:02+0000,1826,,,,,,2,,,,
2024-04-18T23:09:00+0000,1827,26,,,,,,,,,
2024-04-18T23:14:00+0000,1828,26,,,,,,,,,
2024-04-18T23:19:00+0000,1829,26,,,,,,,,,
2024-04-18T23:24:00+0000,1830,26,,,,,,,,,
2024-04-18T23:29:00+0000,1831,26,,,,,,,,,
2024-04-18T23:30:00+0000,1832,27,,,,,,,,,
2024-04-18T23:30:01+0000,1833,,,,12,,,,,,
2024-04-18T23:30:02+0000,1834,,,,,,2,,,,
2024-04-18T23:34:00+0000,1835,26,,,,,,,,,
2024-04-18T23:34:01+0000,1836,,,,30,,,,,,
2024-04-18T23:34:02+0000,1837,,,,,2,,,,,
2024-04-18T23:39:00+0000,1838,27,,,,,,,,,
2024-04-18T23:39:01+0000,1839,,,,22,,,,,,
2024-04-18T23:39:02+0000,1840,,,,,,2,,,,
2024-04-18T23:44:00+0000,1841,26,,,,,,,,,
2024-04-18T23:44:01+0000,1842,,,,29,,,,,,
2024-04-18T23:44:02+0000,1843,,,,,2,,,,,
2024-04-18T23:47:00+0000,1844,27,,,,,,,,,
2024-04-18T23:47:01+0000,1845,,,,12,,,,,,
2024-04-18T23:47:02+0000,1846,,,,,,2,,,,
2024-04-18T23:50:00+0000,1847,26,,,,,,,,,
2024-04-18T23:50:01+0000,1848,,,,12,,,,,,
2024-04-18T23:50:02+0000,1849,,,,,1,,,,,
2024-04-18T23:52:00+0000,1850,25,,,,,,,,,
2024-04-18T23:52:01+0000,1851,,,,22,,,,,,
2024-04-18T23:52:02+0000,1852,,,,,1,,,,,
2024-04-18T23:54:00+0000,1853,26,,,,,,,,,
2024-04-18T23:54:01+0000,1854,,,,16,,,,,,
2024-04-18T23:54:02+0000,1855,,,,,,1,,,,
2024-04-19T00:54:00+0000,1856,,7,5,,,,,,,
2024-04-19T00:57:00+0000,1857,25,,,,,,,,,
2024-04-19T00:57:01+0000,1858,,,,27,,,,,,
2024-04-19T00:57:02+0000,1859,,,,,2,,,,,
2024-04-19T01:01:00+0000,1860,24,,,,,,,,,
2024-04-19T01:01:01+0000,1861,,,,11,,,,,,
2024-04-19T01:01:02+0000,1862,,,,,2,,,,,
2024-04-19T01:03:00+0000,1863,25,,,,,,,,,
2024-04-19T01:03:01+0000,1864,,,,16,,,,,,
2024-04-19T01:03:02+0000,1865,,,,,,2,,,,
2024-04-19T01:08:00+0000,1866,25,,,,,,,,,
2024-04-19T01:11:00+0000,1867,24,,,,,,,,,
2024-04-19T01:11:01+0000,1868,,,,21,,,,,,
2024-04-19T01:11:02+0000,1869,,,,,1,,,,,
2024-04-19T01:16:00+0000,1870,24,,,,,,,,,
2024-04-19T01:21:00+0000,1871,25,,,,,,,,,
2024-04-19T01:21:01+0000,1872,,,,12,,,,,,
2024-04-19T01:21:02+0000,1873,,,,,,2,,,,
2024-04-19T01:23:00+0000,1874,24,,,,,,,,,
2024-04-19T01:23:01+0000,1875,,,,21,,,,,,
2024-04-19T01:23:02+0000,1876,,,,,1,,,,,
2024-04-19T01:28:00+0000,1877,24,,,,,,,,,
2024-04-19T01:33:00+0000,1878,23,,,,,,,,,
2024-04-19T01:33:01+0000,1879,,,,12,,,,,,
2024-04-19T01:33:02+0000,1880,,,,,2,,,,,
2024-04-19T01:38:00+0000,1881,23,,,,,,,,,
2024-04-19T01:39:00+0000,1882,22,,,,,,,,,
2024-04-19T01:39:01+0000,1883,,,,10,,,,,,
2024-04-19T01:39:02+0000,1884,,,,,1,,,,,
2024-04-19T01:44:00+0000,1885,23,,,,,,,,,
2024-04-19T01:44:01+0000,1886,,,,21,,,,,,
2024-04-19T01:44:02+0000,1887,,,,,,2,,,,
2024-04-19T01:45:00+0000,1888,22,,,,,,,,,
2024-04-19T01:45:01+0000,1889,,,,20,,,,,,
2024-04-19T01:45:02+0000,1890,,,,,1,,,,,
2024-04-19T01:49:00+0000,1891,21,,,,,,,,,
2024-04-19T01:49:01+0000,1892,,,,12,,,,,,
2024-04-19T01:49:02+0000,1893,,,,,2,,,,,
2024-04-19T02:49:00+0000,1894,,4,8,,,,,,,
2024-04-19T02:57:00+0000,1895,20,,,,,,,,,
2024-04-19T02:57:01+0000,1896,,,,13,,,,,,
2024-04-19T02:57:02+0000,1897,,,,,2,,,,,
2024-04-19T03:02:00+0000,1898,20,,,,,,,,,
2024-04-19T03:05:00+0000,1899,19,,,,,,,,,
2024-04-19T03:05:01+0000,1900,,,,19,,,,,,
2024-04-19T03:05:02+0000,1901,,,,,2,,,,,
2024-04-19T03:06:00+0000,1902,18,,,,,,,,,
2024-04-19T03:06:01+0000,1903,,,,18,,,,,,
2024-04-19T03:06:02+0000,1904,,,,,2,,,,,
2024-04-19T03:07:00+0000,1905,19,,,,,,,,,
2024-04-19T03:07:01+0000,1906,,,,26,,,,,,
2024-04-19T03:07:02+0000,1907,,,,,,1,,,,
2024-04-19T03:12:00+0000,1908,19,,,,,,,,,
2024-04-19T03:15:00+0000,1909,18,,,,,,,,,
2024-04-19T03:15:01+0000,1910,,,,17,,,,,,
2024-04-19T03:15:02+0000,1911,,,,,1,,,,,
2024-04-19T03:20:00+0000,1912,18,,,,,,,,,
2024-04-19T03:24:00+0000,1913,17,,,,,,,,,
2024-04-19T03:24:01+0000,1914,,,,14,,,,,,
2024-04-19T03:24:02+0000,1915,,,,,2,,,,,
2024-04-19T03:29:00+0000,1916,17,,,,,,,,,
2024-04-19T03:34:00+0000,1917,17,,,,,,,,,
2024-04-19T03:35:00+0000,1918,18,,,,,,,,,
2024-04-19T03:35:01+0000,1919,,,,26,,,,,,
2024-04-19T03:35:02+0000,1920,,,,,,1,,,,
2024-04-19T03:36:00+0000,1921,17,,,,,,,,,
2024-04-19T03:36:01+0000,1922,,,,21,,,,,,
2024-04-19T03:36:02+0000,1923,,,,,1,,,,,
2024-04-19T03:41:00+0000,1924,18,,,,,,,,,
2024-04-19T03:41:01+0000,1925,,,,17,,,,,,
2024-04-19T03:41:02+0000,1926,,,,,,1,,,,
2024-04-19T03:46:00+0000,1927,18,,,,,,,,,
2024-04-19T03:49:00+0000,1928,17,,,,,,,,,
2024-04-19T03:49:01+0000,1929,,,,22,,,,,,
2024-04-19T03:49:02+0000,1930,,,,,2,,,,,
2024-04-19T04:49:00+0000,1931,,4,7,,,,,,,
2024-04-19T04:52:00+0000,1932,18,,,,,,,,,
2024-04-19T04:52:01+0000,1933,,,,27,,,,,,
2024-04-19T04:52:02+0000,1934,,,,,,1,,,,
2024-04-19T04:57:00+0000,1935,18,,,,,,,,,
2024-04-19T05:02:00+0000,1936,18,,,,,,,,,
2024-04-19T05:07:00+0000,1937,19,,,,,,,,,
2024-04-19T05:07:01+0000,1938,,,,12,,,,,,
2024-04-19T05:07:02+0000,1939,,,,,,2,,,,
2024-04-19T05:12:00+0000,1940,19,,,,,,,,,
2024-04-19T05:13:00+0000,1941,18,,,,,,,,,
2024-04-19T05:13:01+0000,1942,,,,26,,,,,,
2024-04-19T05:13:02+0000,1943,,,,,2,,,,,
2024-04-19T05:17:00+0000,1944,17,,,,,,,,,
2024-04-19T05:17:01+0000,1945,,,,12,,,,,,
2024-04-19T05:17:02+0000,1946,,,,,1,,,,,
2024-04-19T05:22:00+0000,1947,17,,,,,,,,,
2024-04-19T05:24:00+0000,1948,16,,,,,,,,,
2024-04-19T05:24:01+0000,1949,,,,24,,,,,,
2024-04-19T05:24:02+0000,1950,,,,,1,,,,,
2024-04-19T05:27:00+0000,1951,15,,,,,,,,,
2024-04-19T05:27:01+0000,1952,,,,21,,,,,,
2024-04-19T05:27:02+0000,1953,,,,,2,,,,,
2024-04-19T05:31:00+0000,1954,14,,,,,,,,,
2024-04-19T05:31:01+0000,1955,,,,27,,,,,,
2024-04-19T05:31:02+0000,1956,,,,,1,,,,,
2024-04-19T05:33:00+0000,1957,13,,,,,,,,,
2024-04-19T05:33:01+0000,1958,,,,22,,,,,,
2024-04-19T05:33:02+0000,1959,,,,,2,,,,,
2024-04-19T05:38:00+0000,1960,13,,,,,,,,,
2024-04-19T05:43:00+0000,1961,12,,,,,,,,,
2024-04-19T05:43:01+0000,1962,,,,10,,,,,,
2024-04-19T05:43:02+0000,1963,,,,,1,,,,,
2024-04-19T05:48:00+0000,1964,12,,,,,,,,,
2024-04-19T05:49:00+0000,1965,11,,,,,,,,,
2024-04-19T05:49:01+0000,1966,,,,28,,,,,,
2024-04-19T05:49:02+0000,1967,,,,,1,,,,,
2024-04-19T06:49:00+0000,1968,,3,8,,,,,,,
2024-04-19T07:07:00+0000,1969,10,,,,,,,,,
2024-04-19T07:07:01+0000,1970,,,,19,,,,,,
2024-04-19T07:07:02+0000,1971,,,,,2,,,,,
2024-04-19T07:12:00+0000,1972,10,,,,,,,,,
2024-04-19T07:16:00+0000,1973,9,,,,,,,,,
2024-04-19T07:16:01+0000,1974,,,,15,,,,,,
2024-04-19T07:16:02+0000,1975,,,,,1,,,,,
2024-04-19T07:21:00+0000,1976,9,,,,,,,,,
2024-04-19T07:23:00+0000,1977,10,,,,,,,,,
2024-04-19T07:23:01+0000,1978,,,,20,,,,,,
2024-04-19T07:23:02+0000,1979,,,,,,1,,,,
2024-04-19T07:25:00+0000,1980,9,,,,,,,,,
2024-04-19T07:25:01+0000,1981,,,,18,,,,,,
2024-04-19T07:25:02+0000,1982,,,,,2,,,,,
2024-04-19T07:28:00+0000,1983,8,,,,,,,,,
2024-04-19T07:28:01+0000,1984,,,,10,,,,,,
2024-04-19T07:28:02+0000,1985,,,,,1,,,,,
2024-04-19T07:33:00+0000,1986,9,,,,,,,,,
2024-04-19T07:33:01+0000,1987,,,,26,,,,,,
2024-04-19T07:33:02+0000,1988,,,,,,2,,,,
2024-04-19T07:38:00+0000,1989,9,,,,,,,,,
2024-04-19T07:40:00+0000,1990,10,,,,,,,,,
2024-04-19T07:40:01+0000,1991,,,,22,,,,,,
2024-04-19T07:40:02+0000,1992,,,,,,1,,,,
2024-04-19T07:42:00+0000,1993,9,,,,,,,,,
2024-04-19T07:42:01+0000,1994,,,,23,,,,,,
2024-04-19T07:42:02+0000,1995,,,,,2,,,,,
2024-04-19T07:43:00+0000,1996,10,,,,,,,,,
2024-04-19T07:43:01+0000,1997,,,,13,,,,,,
2024-04-19T07:43:02+0000,1998,,,,,,2,,,,
2024-04-19T07:45:00+0000,1999,11,,,,,,,,,
2024-04-19T07:45:01+0000,2000,,,,21,,,,,,
2024-04-19T07:45:02+0000,2001,,,,,,2,,,,
2024-04-19T07:46:00+0000,2002,10,,,,,,,,,
2024-04-19T07:46:01+0000,2003,,,,20,,,,,,
2024-04-19T07:46:02+0000,2004,,,,,2,,,,,
2024-04-19T08:46:00+0000,2005,,5,7,,,,,,,
2024-04-19T08:51:00+0000,2006,11,,,,,,,,,
2024-04-19T08:51:01+0000,2007,,,,16,,,,,,
2024-04-19T08:51:02+0000,2008,,,,,,2,,,,
2024-04-19T08:56:00+0000,2009,10,,,,,,,,,
2024-04-19T08:56:01+0000,2010,,,,15,,,,,,
2024-04-19T08:56:02+0000,2011,,,,,2,,,,,
2024-04-19T08:58:00+0000,2012,11,,,,,,,,,
2024-04-19T08:58:01+0000,2013,,,,24,,,,,,
2024-04-19T08:58:02+0000,2014,,,,,,2,,,,
2024-04-19T08:59:00+0000,2015,12,,,,,,,,,
2024-04-19T08:59:01+0000,2016,,,,25,,,,,,
2024-04-19T08:59:02+0000,2017,,,,,,1,,,,
2024-04-19T09:04:00+0000,2018,12,,,,,,,,,
2024-04-19T09:09:00+0000,2019,12,,,,,,,,,
2024-04-19T09:14:00+0000,2020,11,,,,,,,,,
2024-04-19T09:14:01+0000,2021,,,,30,,,,,,
2024-04-19T09:14:02+0000,2022,,,,,2,,,,,
2024-04-19T09:18:00+0000,2023,12,,,,,,,,,
2024-04-19T09:18:01+0000,2024,,,,10,,,,,,
2024-04-19T09:18:02+0000,2025,,,,,,2,,,,
2024-04-19T09:23:00+0000,2026,12,,,,,,,,,
2024-04-19T09:26:00+0000,2027,11,,,,,,,,,
2024-04-19T09:26:01+0000,2028,,,,23,,,,,,
2024-04-19T09:26:02+0000,2029,,,,,2,,,,,
2024-04-19T09:27:00+0000,2030,12,,,,,,,,,
2024-04-19T09:27:01+0000,2031,,,,27,,,,,,
2024-04-19T09:27:02+0000,2032,,,,,,1,,,,
2024-04-19T09:32:00+0000,2033,12,,,,,,,,,
2024-04-19T09:35:00+0000,2034,11,,,,,,,,,
2024-04-19T09:35:01+0000,2035,,,,17,,,,,,
2024-04-19T09:35:02+0000,2036,,,,,1,,,,,
2024-04-19T09:37:00+0000,2037,10,,,,,,,,,
2024-04-19T09:37:01+0000,2038,,,,21,,,,,,
2024-04-19T09:37:02+0000,2039,,,,,2,,,,,
2024-04-19T09:42:00+0000,2040,9,,,,,,,,,
2024-04-19T09:42:01+0000,2041,,,,24,,,,,,
2024-04-19T09:42:02+0000,2042,,,,,1,,,,,
2024-04-19T10:42:00+0000,2043,,5,7,,,,,,,
2024-04-19T10:55:00+0000,2044,8,,,,,,,,,
2024-04-19T10:55:01+0000,2045,,,,28,,,,,,
2024-04-19T10:55:02+0000,2046,,,,,2,,,,,
2024-04-19T10:58:00+0000,2047,7,,,,,,,,,
2024-04-19T10:58:01+0000,2048,,,,16,,,,,,
2024-04-19T10:58:02+0000,2049,,,,,1,,,,,
2024-04-19T10:59:00+0000,2050,6,,,,,,,,,
2024-04-19T10:59:01+0000,2051,,,,18,,,,,,
2024-04-19T10:59:02+0000,2052,,,,,2,,,,,
2024-04-19T11:02:00+0000,2053,7,,,,,,,,,
2024-04-19T11:02:01+0000,2054,,,,13,,,,,,
2024-04-19T11:02:02+0000,2055,,,,,,1,,,,
2024-04-19T11:07:00+0000,2056,7,,,,,,,,,
2024-04-19T11:08:00+0000,2057,6,,,,,,,,,
2024-04-19T11:08:01+0000,2058,,,,25,,,,,,
2024-04-19T11:08:02+0000,2059,,,,,2,,,,,
2024-04-19T11:12:00+0000,2060,7,,,,,,,,,
2024-04-19T11:12:01+0000,2061,,,,29,,,,,,
2024-04-19T11:12:02+0000,2062,,,,,,1,,,,
2024-04-19T11:17:00+0000,2063,7,,,,,,,,,
2024-04-19T11:19:00+0000,2064,6,,,,,,,,,
2024-04-19T11:19:01+0000,2065,,,,27,,,,,,
2024-04-19T11:19:02+0000,2066,,,,,2,,,,,
2024-04-19T11:24:00+0000,2067,6,,,,,,,,,
2024-04-19T11:29:00+0000,2068,7,,,,,,,,,
2024-04-19T11:29:01+0000,2069,,,,30,,,,,,
2024-04-19T11:29:02+0000,2070,,,,,,2,,,,
2024-04-19T11:33:00+0000,2071,8,,,,,,,,,
2024-04-19T11:33:01+0000,2072,,,,10,,,,,,
2024-04-19T11:33:02+0000,2073,,,,,,1,,,,
2024-04-19T11:34:00+0000,2074,9,,,,,,,,,
2024-04-19T11:34:01+0000,2075,,,,21,,,,,,
2024-04-19T11:34:02+0000,2076,,,,,,1,,,,
2024-04-19T11:39:00+0000,2077,9,,,,,,,,,
2024-04-19T11:41:00+0000,2078,10,,,,,,,,,
2024-04-19T11:41:01+0000,2079,,,,21,,,,,,
2024-04-19T11:41:02+0000,2080,,,,,,2,,,,
2024-04-19T12:41:00+0000,2081,,6,6,,,,,,,
2024-04-19T12:48:00+0000,2082,9,,,,,,,,,
2024-04-19T12:48:01+0000,2083,,,,11,,,,,,
2024-04-19T12:48:02+0000,2084,,,,,2,,,,,
2024-04-19T12:49:00+0000,2085,8,,,,,,,,,
2024-04-19T12:49:01+0000,2086,,,,26,,,,,,
2024-04-19T12:49:02+0000,2087,,,,,2,,,,,
2024-04-19T12:50:00+0000,2088,9,,,,,,,,,
2024-04-19T12:50:01+0000,2089,,,,20,,,,,,
2024-04-19T12:50:02+0000,2090,,,,,,2,,,,
2024-04-19T12:55:00+0000,2091,9,,,,,,,,,
2024-04-19T13:00:00+0000,2092,9,,,,,,,,,
2024-04-19T13:05:00+0000,2093,9,,,,,,,,,
2024-04-19T13:09:00+0000,2094,8,,,,,,,,,
2024-04-19T13:09:01+0000,2095,,,,15,,,,,,
2024-04-19T13:09:02+0000,2096,,,,,2,,,,,
2024-04-19T13:14:00+0000,2097,7,,,,,,,,,
2024-04-19T13:14:01+0000,2098,,,,16,,,,,,
2024-04-19T13:14:02+0000,2099,,,,,2,,,,,
2024-04-19T13:19:00+0000,2100,7,,,,,,,,,
2024-04-19T13:21:00+0000,2101,8,,,,,,,,,
2024-04-19T13:21:01+0000,2102,,,,20,,,,,,
2024-04-19T13:21:02+0000,2103,,,,,,1,,,,
2024-04-19T13:23:00+0000,2104,9,,,,,,,,,
2024-04-19T13:23:01+0000,2105,,,,13,,,,,,
2024-04-19T13:23:02+0000,2106,,,,,,2,,,,
2024-04-19T13:27:00+0000,2107,10,,,,,,,,,
2024-04-19T13:27:01+0000,2108,,,,15,,,,,,
2024-04-19T13:27:02+0000,2109,,,,,,1,,,,
2024-04-19T13:31:00+0000,2110,11,,,,,,,,,
2024-04-19T13:31:01+0000,2111,,,,13,,,,,,
2024-04-19T13:31:02+0000,2112,,,,,,1,,,,
2024-04-19T13:32:00+0000,2113,12,,,,,,,,,
2024-04-19T13:32:01+0000,2114,,,,16,,,,,,
2024-04-19T13:32:02+0000,2115,,,,,,2,,,,
2024-04-19T13:34:00+0000,2116,13,,,,,,,,,
2024-04-19T13:34:01+0000,2117,,,,13,,,,,,
2024-04-19T13:34:02+0000,2118,,,,,,1,,,,
2024-04-19T13:39:00+0000,2119,12,,,,,,,,,
2024-04-19T13:39:01+0000,2120,,,,28,,,,,,
2024-04-19T13:39:02+0000,2121,,,,,2,,,,,
2024-04-19T14:39:00+0000,2122,,7,6,,,,,,,
2024-04-19T14:42:00+0000,2123,13,,,,,,,,,
2024-04-19T14:42:01+0000,2124,,,,14,,,,,,
2024-04-19T14:42:02+0000,2125,,,,,,2,,,,
2024-04-19T14:46:00+0000,2126,12,,,,,,,,,
2024-04-19T14:46:01+0000,2127,,,,19,,,,,,
2024-04-19T14:46:02+0000,2128,,,,,1,,,,,
2024-04-19T14:48:00+0000,2129,11,,,,,,,,,
2024-04-19T14:48:01+0000,2130,,,,26,,,,,,
2024-04-19T14:48:02+0000,2131,,,,,2,,,,,
2024-04-19T14:53:00+0000,2132,10,,,,,,,,,
2024-04-19T14:53:01+0000,2133,,,,15,,,,,,
2024-04-19T14:53:02+0000,2134,,,,,2,,,,,
2024-04-19T14:58:00+0000,2135,10,,,,,,,,,
2024-04-19T15:03:00+0000,2136,10,,,,,,,,,
2024-04-19T15:08:00+0000,2137,10,,,,,,,,,
2024-04-19T15:10:00+0000,2138,11,,,,,,,,,
2024-04-19T15:10:01+0000,2139,,,,17,,,,,,
2024-04-19T15:10:02+0000,2140,,,,,,2,,,,
